"","Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
"72090",54560,1.23065110563972,0.0722751213326184,0.630515759660873,0.627843792399932,-0.863897809751757,-1.23334070825942,-0.0899813232191924,-0.0948959296335626,0.371200657879639,-0.0292056635455267,-0.266849997928937,-0.659281577345011,-1.92260260384869,0.684527346664404,1.25375148450745,0.342852432865255,-0.165965641301917,-0.491925538543346,-0.147852978297978,-0.230693356302705,-0.354107954427101,-1.15682150659911,0.267817343600753,0.649459672015675,-0.012774861273674,0.0885232895089975,-0.0502973304612624,0.0189638237133093,5.28,0
"72135",54579,-0.40779366444517,1.01747985981689,1.24926128170391,0.0253350269787394,0.176038313817996,-0.524295242573057,0.617403854640398,0.0878833489184074,-0.33818359380148,-0.54798790934133,-0.0598272738542764,-0.211473017665126,-0.308770129331167,-0.318207028169635,1.19165084758139,0.110086394130783,0.310095726148153,-0.534436924795722,-0.448300061911963,0.0748949395387831,-0.235485627262925,-0.609727051576501,0.0385276483445166,0.0107654218655032,-0.243803275378257,0.10273273835967,0.256527860238689,0.0948385555317755,9.83,0
"72175",54599,1.24405974295768,0.461376587959047,0.32471392830728,1.1062462851052,-0.151259685978785,-0.935799630178782,0.310793715449231,-0.31017163913486,-0.221713490858443,-0.0248972087884197,-0.162606733956097,0.905996372629419,1.34622636337333,0.120963850206971,0.771628160598827,-0.0145701786968766,-0.502802105090736,-0.317430872636646,-0.380307037764496,-0.0563013065082501,0.043422697799983,0.236959891666218,-0.115624144128229,0.434915577787938,0.732942799533678,-0.333027490741149,0.0224404256727195,0.0233767663653927,4.99,0
"72176",54599,0.987756008600361,-1.40934429702908,-0.180759226567598,-0.576098962621718,-0.873816703359237,0.0576768199078764,-0.446146212116714,0.0473604814724691,-0.277122162116864,0.447201755431796,-1.28803203349961,-1.57666275332842,-1.58948172662584,0.056435793761046,0.500152443203104,0.850349550668688,0.610634704428712,-1.60203334173803,0.718374178696931,0.380989421270561,0.0588557841167287,-0.363592754548607,-0.240383480511478,-0.793174627812259,0.372012464668195,-0.236838845152932,-0.0281818566734618,0.0379324230904107,231.05,0
"72395",54689,1.23345116050229,0.23437505455447,0.503932825454024,0.627647267408719,-0.45623619748263,-0.975856106829384,0.108309236780292,-0.232167453214276,-0.0179670170980252,-0.0842719061195272,-0.149998664893588,0.584934051474388,0.72531768650843,0.161274851652769,0.989289765059912,0.28680465041167,-0.447373568997598,-0.587986762134971,-0.124613566690852,-0.0381423471043373,-0.244437191817953,-0.71935641720714,0.118554828853277,0.386604358638304,0.2265781188399,0.0919836945375781,-0.0290844241845928,0.0223221056372538,15.99,0
"72515",54742,1.2032862587466,-0.670931861182777,0.351106181989968,-0.380609758374739,-1.33838773429809,-1.41690809698226,-0.1951271142562,-0.341832854301568,-0.975090413740962,0.659433901649945,-0.0336571364645493,-0.0197831978683758,0.168793079669339,0.213927550337624,0.82284476496134,-1.47257747890315,0.183548251143672,0.721454848117539,-0.986224973432843,-0.323919434156503,-0.301198845560993,-0.578613149080697,0.0366383586563169,0.963426542432089,0.171678632923721,0.998144102490816,-0.0813799004462391,0.0248994608735947,93.25,0
"72645",54792,-7.17422764618282,5.71993775694246,-1.48879723958502,-2.74805261836141,-2.0230735531579,-1.34875176582395,-0.256157612894864,0.96348835576837,4.64744925259166,7.33331059643999,1.6609325514588,0.719778109981098,-0.832674077661732,-1.18252978595815,0.230340687262929,0.33066234638144,-0.841002342742212,-0.199067310722184,-1.22820856660384,3.10269820176455,-0.746689375002662,-0.605628800153332,0.336403428486538,0.43866700380701,0.833988524146189,0.699847161429954,1.72274961746779,0.819003975715666,0.46,0
"72666",54802,1.11662764297663,-0.923737879913241,0.506711268113076,-2.04069723313813,-1.25787402751566,-0.567996250797415,-0.642492266656941,0.0514104685114583,2.23138129588988,-1.49024503137636,1.07291591933684,1.54682145810041,-0.00456744463442921,0.0371336877017643,0.995340529296591,-0.563497739620614,-0.376088802429355,1.03204639244842,1.40056278976568,0.0780210736091875,0.222549377697876,0.76209335067635,-0.280072295292855,0.0556621994991679,0.66604438713753,-0.644715017680318,0.0868746695992672,0.0312126762861356,80.43,0
"73013",54940,-3.36679818751962,-3.39094256136053,0.931142710775919,-1.40062786838081,-2.6444460416216,0.823025792790378,1.76973523057546,0.568059951606521,-1.02467812669836,-1.45214071302685,0.00356227809631492,-0.258103321311235,-0.571086660284339,-0.36037426303248,-2.39145665084333,1.90059134123456,-0.114173340245998,-0.481411902500461,-0.397331332950128,1.99196125555354,0.713125130868439,-0.0189951336882713,1.6740915825573,-0.106505473335618,0.88108982282572,-0.517865740465778,-0.368804020687834,-0.138683771684893,858.7,0
"73055",54954,-1.26887169415472,1.63888570136005,0.170690158065872,0.318436689429714,-1.3843363097989,-1.44975407064654,-0.527392629213528,1.0873844557257,-0.558405661518185,-0.773859703230765,-0.68274298285219,-0.0976124843619458,-1.12878327357701,1.31960463567912,0.709567610705318,0.359526761291073,0.348412606729877,-0.00356892473994904,-0.375963704567575,-0.544697926294958,0.32610753381854,0.398523142632079,0.14636426846682,0.914042629026926,-0.345192728748043,0.273042914999466,-0.637626646442772,-0.158090935898496,2.99,0
"73155",55003,0.799547264883961,-2.45644733943896,1.19433563478126,-0.679306591269707,-2.41673489444814,0.848920299239365,-1.55074487515092,0.370617156801175,-0.665377680227683,1.03149546802229,0.568258317010565,0.377517966249171,-0.32152889134807,-1.12483635065562,-2.56636401329762,-1.42153208060434,1.54542702446604,-0.418123850694856,0.341057650015301,0.110686182470761,-0.217858013751243,-0.410078363563742,-0.126399061486145,0.232669866272168,0.121184779305225,-0.237933137869541,0.057327777987796,0.0628038117192298,279,0
"73563",55189,0.95794108602994,-0.234277864194839,0.448467125866027,0.238696491033151,0.187567651597436,1.3917104514597,-0.468778878445779,0.609381140473442,-0.0304323111684749,-0.105725704216857,2.30109592763603,0.96612036785496,-0.732679991037692,0.6984444788034,1.56967906772884,-0.649991158089659,0.575913937377893,-1.90794833605127,-1.34538093139263,-0.196603774767984,-0.127364159517907,-0.390681068424403,0.280489022106717,-1.05136269423707,-0.276261515609467,0.248275031308953,0.0230165605045906,-0.000218912176014372,37.82,0
"73578",55194,-2.2778640544678,0.625495753993921,0.866806320501776,-0.601838910617864,0.645510597243032,0.242002352771278,0.520575315518732,0.278917324823398,0.198930400981135,0.0845621917029156,-0.322139964511382,0.403810502241326,-0.0822038536268457,-0.217919332540999,-1.22590290669585,0.4793946340009,-0.878830441864553,0.27098538584996,0.602219037375219,-0.305568428254607,-0.418576117852237,-0.545345408268588,-0.0624051805818232,-0.930966682953681,0.792416755299711,0.248982534200388,-0.160988308381452,-0.191497501848108,35.89,0
"73591",55197,1.10420667043732,-0.0231756806355258,1.41047900208188,1.26818045288168,-0.975927142906668,0.0111560907218884,-0.627413147236746,0.194288250762588,0.538102566788163,-0.046662035036345,1.18251199667235,1.52179845764653,0.443630107999926,-0.257371769516212,-0.596784147517323,0.188663722994101,-0.454526190407526,0.299289767748449,-0.00140319806638254,-0.104955063038426,0.00629901956980735,0.223714241529105,0.00544337608782145,0.547697739012039,0.376831046153599,-0.440064865862238,0.0733189307340143,0.0304850209016144,4.99,0
"73946",55354,-1.4868939425817,-0.324600927433857,2.73241876834987,0.724115908358454,-0.171996129583705,-0.0744375675186179,0.139933845199345,0.253149124437756,0.463063447737551,-1.07050539013,-1.3354699542553,0.355838213993437,0.039071422802892,-0.810707517029545,-1.28532880798261,-0.135654194667357,-0.198251660723821,0.120212508951292,-0.642579870897919,0.295294512227619,0.282429625446805,0.704254589759841,-0.0896784941614756,0.409195742309397,0.783433563849503,-0.202902898235688,0.0349647680327066,0.0946724721838874,124.6,0
"74000",55379,-1.18504843789854,0.69665549038841,0.934424400301487,-3.73851846804424,-0.20467750111001,-0.512329429124968,-0.378938467388314,-2.53217050026145,1.06521990152126,-2.91452516460781,1.38811533213881,1.74554059592485,-0.942885401038361,0.702830660466403,-0.536428349579206,-0.705033552819443,-0.18493104150836,-0.234426102522054,-0.508991431457453,0.301161197140798,-1.25526518964067,0.53774128413572,0.0218639661349263,0.18821168388041,0.0342132711429035,-1.26212893824014,0.109399416061192,0.145215290626046,4.71,0
"74092",55423,-0.784451856122599,0.556235626666445,2.38920557408472,0.835600232021877,0.00969770578159571,0.874333423150737,-0.298055294387759,0.55206019989788,0.0387712619668602,-0.178802796740191,0.742454588259148,0.781476108595666,-0.0616872560742105,-0.223886366738384,-0.0516806784826202,-0.314743457787867,-0.0563046954072359,0.352732387445642,0.673428754886282,0.197429235914419,0.0439727350909015,0.391754453413688,-0.187837773501403,-0.296505788171514,-0.0469651313610868,-0.279231320126546,0.420797438826538,0.175022716463467,1,0
"74427",55577,1.14839484489156,0.0448425085365206,0.645347413500311,0.778848530818882,-0.547779919069354,-0.488668530357884,-0.0507461613739795,-0.0490929826090886,0.0775153938150708,-0.052939764020334,1.34492090242093,1.62335169985577,0.580217080199606,-0.00362207943030861,-1.00597700913886,-0.179097871503207,-0.185492293885711,-0.373246515593042,0.421315360840257,-0.0406550042186206,-0.149983724030717,-0.281349357550777,0.00437176353552391,0.588340678112162,0.416216636270804,0.235314072675474,-0.0236188687105031,0.00872529964554681,20.66,0
"74446",55585,-3.08551602215189,-1.23222262383423,0.763441240536066,-0.242930207028434,1.21352990327391,-0.933337021236176,-1.10484979571373,0.669397116667794,0.619234879152743,-0.260567584776335,-1.38894202835113,-0.316118767516721,-0.494229094429071,0.241798026152422,0.993924882064955,1.07133124178081,-0.762456515082005,-0.133627065478978,-1.2969995496856,-0.405427280730378,-0.109123013320372,-0.241966222383342,-0.98408237976658,-0.689214567938013,-0.614095710633097,0.0665620067746807,0.645603949272807,-0.315021503295912,11.4,0
"74474",55603,1.08082823977507,-0.864172222997174,0.874209011234609,-1.32863029351947,-1.40016137465782,-0.282005071914426,-0.88302083131336,0.305318290433982,1.90289903974142,-1.01564022625299,1.44187399493629,0.683311121889873,-1.81881640053642,0.375158542620723,1.06653445029602,-0.460858826721115,0.126028518578648,0.259641030551523,0.594781407181374,-0.130063011441215,0.0811866096402495,0.288944369479117,0.00714580936352677,0.230479366237025,0.158712307212287,-0.0263641515771883,0.0390870897286539,0.0185949915214085,48.4,0
"74601",55663,0.302612701858678,-1.31332385346723,0.784221987546672,1.36315057819939,-0.936359006819617,0.979759040064593,-0.331079418736897,0.399721138564234,0.266794963731163,-0.0817632642022692,1.60522025046849,0.778968729106345,-0.413391865591405,0.390975175570565,1.31859388293945,0.365780661509708,-0.357744526400069,0.0912291511847996,-1.26770209764006,0.576845603521974,0.453288709386449,0.484743125265616,-0.296613512948013,-0.279398236821098,0.00644989209057354,-0.344072031700519,0.0173298375117226,0.0896545205809209,390,0
"74630",55675,-0.726273737982001,0.429041230528018,1.40571926295918,-2.70051176875414,-0.0131336887520292,-0.662025012722457,1.05661774879519,-0.214514464787764,0.441953905512515,-1.94941552585751,-0.756781730949708,0.866745481940827,1.73156746888218,-0.273293659759445,1.16431439013956,-0.0214047297176043,-0.817403369984824,0.0934407125382272,0.513727831888074,0.242332423606559,-0.0264002392384212,-0.12378220126049,-0.240444713262474,-0.400510205644917,0.596526941087389,-0.157845658738423,0.0112398206203909,0.0614680430306212,84.7,0
"74728",55721,-1.85107571482732,1.92680698668325,0.75151125200413,0.797338886952806,0.0747648622405332,0.0354533930043676,0.548719551283918,-0.13509363119422,0.561530611961076,0.835059846213125,0.999082483703714,0.200375757300648,-0.64824852009953,-1.59290119031786,-0.414171282793928,-0.167707398318903,0.643354173939365,0.798431233220302,1.11766595100823,0.071571466034963,-0.209105780056474,-0.361304362411983,-0.166819860974991,-0.125034825746554,-0.289371403328178,-0.69348440296571,-1.73661845257704,-0.762157274453972,12.47,0
"74775",55750,-0.349990822620662,1.02999325580468,1.26744561972178,0.0775516117598151,-0.0786756561199824,-1.01709009787952,0.626853907038153,-0.00266990859778962,-0.2073974582155,-0.475561667712157,-0.422271610047941,-0.737529064362335,-1.12064972901338,-0.182217168735487,1.03009908055135,0.44049653357987,0.079540929918056,0.0138650007914225,-0.0831887510418368,0.0393115862132077,-0.276548113856784,-0.791137485637639,0.00465646422419919,0.30015882823844,-0.201715369708023,0.075965900696709,0.236811542703224,0.0958943170102146,4.49,0
"75002",55852,-0.344780225629539,1.11269504550326,0.808969170505756,0.21128433671709,-0.440236242997948,-1.26960777267001,0.370908803847445,0.221324108872807,-0.593889349063189,-0.576079191621207,-0.367854909125477,0.15620509404523,-0.047303848021081,0.562777198499606,0.599794254661812,0.0865645930901871,-0.0876266248405688,-0.236368513670921,-0.252186277876073,-0.220297219435765,0.160557247813832,0.349330025942881,-0.00426803525120215,0.739163513775131,-0.293949795039811,0.271422612324002,-0.11110032316845,-0.028430312534627,1.5,0
"75065",55883,1.21413230286171,0.271086542604009,-0.292709065195996,0.880705569708567,0.287800832056747,-0.252425785698255,0.246389772117979,0.0492299562956051,-0.25847004911666,0.221704889249311,0.970540194688821,-0.0356160721349377,-1.77559821941213,1.11222280905188,0.446605110768448,-0.136548806902388,-0.305714530059765,-0.00537557282723211,-0.18630563605905,-0.277173616555707,0.0404389644125518,0.0921591566465116,-0.147433059772857,-0.334490507181473,0.735434106908058,-0.257980332218355,-0.00683661341839332,-0.00978683869569076,0.89,0
"75144",55917,-0.555187983763865,1.12172683114963,1.2379422567508,0.879456003664631,0.26572540167926,-0.791782900365538,0.822772482997946,-0.300565237116748,-0.64700270447193,-0.0128683140856639,-0.35485672902876,0.346419595152771,0.925873314805335,0.0915509015827662,0.939916942239769,-0.384511333985096,-0.256353230661706,-0.016109220056671,0.444498226650716,-0.0302325615435889,0.18359927450588,0.588567380334268,-0.111257142178629,0.428323915500248,-0.233801400225869,-0.359402551802132,-0.0698101966330524,0.164662090548519,10.02,0
"75349",56016,1.18234210631402,-0.719599943036259,0.805555852716825,-1.22092157941689,-1.47498739672497,-0.932651739465998,-0.659793673209789,-0.00540031776386766,2.07333213969882,-1.16098437293066,-0.544995202371863,0.215738388438275,-0.970042614770142,-0.00334825800215304,1.45359887032756,-0.336431709306757,-0.0185685881991615,0.195399243876579,0.737990863470375,-0.0567207377713105,-0.00388095082741659,0.0803897855369323,-0.0436343667947881,0.418392167058792,0.313870888978635,-0.0286220871483595,0.0306783963551328,0.0317105473131986,48.4,0
"75637",56173,-1.96038213443866,1.07180771933746,1.10868400465616,0.237108783382725,-1.26507113942922,0.92363707223204,1.02016985760199,0.243321760027846,0.272741365064186,-0.489349108958776,0.109274496253631,1.14412353550543,0.124453706704471,-0.396930655327036,-2.16615364504055,0.0179919620783954,-0.366321696337998,0.208595209799135,0.127434739878885,-0.690573005236931,0.00455369941281329,0.276275250046827,-0.318706701029739,0.059684641943925,0.31461346377732,-0.505353333910292,-0.639409140088528,0.0384963515960019,220,0
"75655",56182,-1.04573507014464,-1.01042160812365,-0.253398108606197,-1.07098101328249,-2.50461173960709,0.0668599134872463,1.06662997568837,-1.67528927971057,2.69861564047904,-0.233781456088655,-0.262568065241275,0.371311733904213,0.032254235035243,-0.892010273434524,1.65720798447774,-0.492378910036766,-0.176959183959403,0.308786587927822,1.35166892510791,-1.58645357293121,0.533196067890257,0.912669789242803,0.897245142894383,0.475201698196985,-0.695709751101062,-0.126994128904776,-0.333036978030418,-0.395481063574577,355.84,0
"75782",56246,1.38277162484855,0.0260113994782695,-0.613407866534131,-0.302256715400183,0.554994114502434,0.21706843348582,0.0918777561310112,-0.0611174376606046,0.0073694665248771,-0.0324696534174694,-0.237884890665852,0.752217040709784,0.774791474681249,0.125782186279098,-0.542374034325701,0.37436935598662,-0.861124950875088,0.223785108690362,1.23564120345594,0.00812585199431336,-0.143924573042234,-0.258957180671217,-0.317216735557716,-1.27715980157508,0.770021576313815,1.17772644757249,-0.0954555549682653,-0.0337034648455397,2,0
"75861",56281,-1.19749758199789,1.12706501829922,0.8600937164901,1.16474939159111,0.147083515293749,0.473548719755351,0.132957497612648,0.619230603815216,-0.552453866677386,0.0696083458151741,0.661509586273999,0.910931197377122,-0.0709656348871904,0.421332067360996,-0.4684022730517,-0.817221357788781,0.403746084031992,-0.0545684065693871,1.15829456530549,-0.0409012933900221,0.046559843572028,0.33172319934096,0.0383827323828294,-0.287260829421685,-0.0257098829277678,-0.236317419945472,0.0416522495551271,0.15082106448339,15.22,0
"75933",56313,0.813288226081738,-0.8866023133155,1.918178661372,1.73648770789661,-1.4736421274804,1.45341989722961,-1.35829800920601,0.691267436192901,1.71946259248353,-0.292411936887687,0.279843538940981,1.1430230265505,-0.971780733436263,-0.834428307532436,-1.8160153940018,-0.437988154321032,0.312502407252032,0.204120391786613,-0.0599193801178725,-0.0447161886826287,0.208815846663997,0.895537108151614,-0.212370804606586,0.064310136317911,0.420848828384331,-0.0934338412457683,0.113558622364247,0.042243918529963,100,0
"76007",56353,-0.461901785200436,1.5036383634658,0.110348548439118,1.15940294856736,0.0105664363558153,-0.89269658122215,0.573192312700464,0.255803059480427,-1.07940164022918,0.357207164789883,1.21200260643244,0.830805914914731,-0.0318315171446568,1.01524357683444,0.0477071609488483,-0.417580615911377,-0.0525506229549574,0.3792890233062,0.889642589541732,-0.0196395615788534,0.275796862127078,0.811028249665641,0.0772072368082477,0.544175977343784,-0.857620698974404,-0.394958493106806,0.238783192337447,0.229286419081405,5.44,0
"76116",56401,1.21759727835787,-0.165092695125193,0.626710657681749,0.686492895855086,-0.5015159196609,0.0800223835402068,-0.419185615947513,0.0158319156731684,0.78717710314033,-0.235214311371476,-1.41519463354613,0.433739887009052,0.756221090918418,-0.490111097033793,0.0727616414779382,0.205526519251705,-0.45104100156634,0.0272888046028001,0.241348055541216,0.00220112759069393,0.0252166054224296,0.286904716799115,-0.234049749035624,-0.369275400402539,0.615245181443217,0.558011660464485,0.00338925227195573,0.0154646317821873,29.99,0
"76268",56484,1.2764463956318,0.552137137987564,-0.598944944909512,0.886566249108024,-0.0154595855274178,-1.49011934470833,0.312856231500138,-0.236005620163807,0.0514051293494206,-0.670285207191541,-0.0560697658636125,-0.91099399735107,-1.52883527265582,-1.01058277234144,1.12665899213558,0.619718348456612,1.11747690918937,0.444297818116547,-0.354678161262578,-0.162445614515936,-0.170815592666424,-0.504718896411489,-0.0666819626004077,0.228649460879079,0.522629730158539,0.374044122737395,-0.040112320646096,0.0397306801553889,0.76,0
"76359",56530,1.14288410586659,0.246017283791045,0.872396746277218,1.39487173215811,-0.586682395729621,-0.699916066153427,0.0744180399746768,-0.184662600937995,0.255013727859003,-0.219354312007143,-0.174541677152224,1.39014181919302,1.31248811572304,-0.325388163653484,-0.33703540664545,-0.430745943033396,-0.0366413732149639,-0.828445803937982,-0.0878212801741477,-0.041984155294475,-0.222511322551266,-0.427423588420128,0.0511737071300683,0.729439367615611,0.495705675202049,-0.571263667966317,0.0471376143622559,0.0370154343592689,22.12,0
"76727",56715,1.31689875471944,0.385191751089583,-0.0302572563101413,0.488942225997021,0.101483419218461,-0.575963493102798,0.116493865248572,-0.190388215218878,-0.0177255853919887,-0.302124555729804,-0.695607535936427,0.3365865881822,1.08494701758023,-0.479692945093867,1.077150985036,0.689912980348712,-0.351194460415235,-0.112735228593303,0.113379648773351,-0.00893674530842366,-0.334919931902149,-0.925957136683594,0.0174570047126123,-0.476218230932531,0.35241932551121,0.144145520625813,-0.0194245953164348,0.0237514464000087,1.29,0
"76834",56767,0.843037451950784,-1.40481742587121,1.29467831816433,0.84589304472886,-1.56302292526007,1.25533196024124,-1.30564040045876,0.531196864829047,0.134244162134412,0.629621276750737,0.102181802760375,0.415723877943841,-0.816064163612846,-0.445006992774862,-1.02720851940901,-1.5500836429213,0.195965826396774,1.62561783129778,-0.875503862097453,-0.291631919276246,-0.222575945562356,-0.25051984295881,-0.143028870657078,-0.334387962059952,0.218952792742474,-0.249172249732551,0.0933833899699262,0.0543139967755822,175.78,0
"76901",56798,1.20989469209423,-0.0588937526480076,-0.0796177612418056,-0.0072243669360918,0.0155757049774681,-0.115704271759563,0.0438007802111715,0.00159103791351102,-0.0464286090611121,-0.0768283617542659,1.18188956432817,1.13234313421316,0.197300289834668,0.304474739473709,-0.35619981594784,-0.309447862541288,-0.0553401661394512,-0.639907030052925,0.346657605763912,-0.0566158257312256,-0.0181876811273507,0.0789730068428815,-0.124962453198625,-0.194043219477586,0.49382008619106,1.11996213443367,-0.0822220512994889,-0.0208093055884721,18,0
"77065",56870,-1.19587050537703,-0.946570616450945,2.04031376057346,0.793323732446714,0.0285245876952938,0.329817045707968,-0.422058214428998,0.495671958989064,0.261833866485823,-0.434085095099848,0.815263250538902,0.785324007716143,-0.583277992069989,-0.183354823306666,-0.655475380390879,-0.555655870943896,0.35679935183688,-0.0596433863823585,0.937120397263185,0.494021428739314,0.146222997733366,0.168608397178077,0.508664963246384,0.0295520954939817,-0.749599694841244,0.372533610694474,0.105533346895877,0.18407007566888,136.71,0
"77120",56895,-0.573127231177454,1.29809578171681,1.19022826859076,0.00815586413491606,0.00284063050816268,-1.00437179647095,0.697946346566248,-0.065486064739048,-0.213765955590126,-0.20395044433274,-0.181144459687385,-0.0330481327770236,0.189719597387905,-0.513979672503202,0.901978341141645,0.359549353585112,-0.00622529652610963,-0.161912922384357,-0.119191880854243,0.245246977040109,-0.293771609114425,-0.706249824626167,-0.00154808955340166,0.32669364940901,-0.104842166954276,0.0767502588879382,0.351549908733223,0.161065128545305,2.68,0
"77136",56901,-0.932395962901039,1.09314234242674,1.02783595362013,-0.263669406978985,0.837212970813024,-1.3571670659272,0.937454359243412,-0.0226948777395487,-0.980013006409932,-1.28420482409867,1.71353558796406,-0.142386489115744,-1.16809368259162,-1.06158210194323,-0.229856675507715,0.868662731936977,0.69722602573895,0.895613893584147,-0.638401086161537,-0.044319488275186,-0.0278979855111906,-0.278569489964932,-0.344628070006748,0.390494404212178,0.501732438445026,0.256765212806572,-0.0312246805276362,0.079388947846933,0.76,0
"77233",56955,-4.32888343514866,-4.09193285973869,3.43915436312763,2.15286167071341,4.63723563671425,-2.20212675790036,-2.76980073483781,0.728559714258673,0.10728939791953,-0.0240862513681103,-0.569930138725622,0.177292156560413,-0.652475369345993,-0.455588670270533,-0.732698070226391,0.296390077925814,-0.31327248580165,-1.07170711941496,-3.1466331029018,0.929645271403935,0.369275392506875,-0.12993833575179,0.678111619058972,0.0300390967976327,0.410294621938866,-0.273025742742286,-0.274859873125152,-0.0650676718913345,6.06,0
"77279",56976,-1.02892378657139,0.922772605083162,1.52699817112749,0.0876738324548338,-0.237265307972306,0.0115353075782316,0.160447598308672,0.789251310585114,-0.221434260509764,-0.930464725645599,0.650248416911608,0.256237293639582,-2.11993166153487,0.720242587673827,-1.2242042828797,-0.0341729400642665,-0.00106682478065869,-0.21933756955916,-0.770115453490785,-0.444458710783435,-0.0399941649708379,-0.244642440243378,-0.0104287338799396,0.15266973247992,-0.166770431569132,-0.721634143104478,-0.001223701475637,0.0499168484155489,10.56,0
"77339",57006,-0.690449432858106,0.732866144964622,1.08823728020809,-0.343438625070754,-0.0700815468097806,0.850057133452043,-0.244454297258081,0.845770133671642,-0.347014470258647,-0.599361250562231,0.0277197607918946,0.00355982445002574,-0.576836485705765,0.567202885794047,0.70925895418488,0.87594201642281,-0.731490595259049,0.704900666715881,0.174276390529026,-0.130345543181926,0.130495508820977,0.161022039083641,0.000701003999794308,-1.16740446157224,-0.667967755307352,0.226177452339394,0.0149196536522274,0.0812638207692358,34,0
"77361",57014,-2.36252689944901,0.168097283030969,1.39315058905478,-0.599384687282715,3.30168725748593,-0.074066073589458,-3.15081654184474,-1.86765641543965,0.57849682460551,0.0715216730380998,-0.684810343722076,0.254713438445862,-1.27517146479839,0.28153310706627,-0.835444758245843,0.38701820493033,-0.455226284657172,-0.0896738048836158,0.217648113036685,-1.11293302168103,1.93224594688498,-2.17156369629698,-3.90264862807181,-1.54732064833561,-0.409411785232432,0.148992983932716,0.255342242945174,0.209735189139979,9.99,0
"77478",57065,1.2334037324596,-0.346142727735001,-0.973360521321668,-0.26768015256453,1.83383203542927,3.68551340999621,-0.713532278138313,0.906731993714917,0.513465061435146,-0.166519532755587,-0.566320997007432,0.269250537976577,-0.170854541879654,-0.046071936329445,-0.180260961074345,-0.00378066431361396,-0.416053797543331,-0.109507111265555,0.553420294537542,0.0435093599298423,-0.149096349343443,-0.39197191676659,-0.123898757909719,1.05968996591107,0.699000956674347,0.42417587853994,-0.0161533114075194,0.00925128307918187,29.56,0
"77558",57103,-0.826136391242522,0.661984779056887,2.1637337330202,1.44889259426986,0.371791142631707,-0.213398932371451,0.185667751293922,0.288853601214506,-1.06675210085782,0.260433654987259,0.662465041323383,-0.203802254762181,-1.0129805283318,0.33950032733259,-0.480233961275133,1.29838353339928,-1.19874229318172,0.828958145105927,-1.42624442046217,-0.113892077840308,0.325044218156779,0.668261084964952,-0.111465115194564,0.302238091054728,-0.279052956744521,-0.112955797705068,0.0958900884995374,0.144063085919602,10.65,0
"77574",57114,1.1748833475805,0.277029583211493,0.389472004018235,1.05874926443072,-0.347168388181048,-0.764975370450749,0.105907526882311,-0.0823570139726052,-0.242382157275845,0.190265553778861,1.43212569880849,0.771173125316168,-0.447799186164452,0.664294709103337,0.240777976631318,0.201931562292591,-0.583870858777979,0.318319324562597,-0.15777767198853,-0.147781270956418,0.0925855248123825,0.246723268666814,-0.087766469293514,0.539411147033744,0.617027077950673,-0.358060541953098,0.0068893595308182,0.0126292656282103,10.55,0
"77633",57139,-0.230966528076626,0.766682107882611,1.17645065982822,-0.528499423789189,1.15084104357388,0.711431359280091,0.766425535047502,-0.0188266261333664,-0.661090985778574,-0.175514756440285,0.486427331592417,0.628634101787733,0.986572245999551,-0.0318270853104397,0.378010605684537,0.360402907533558,-1.0221829822836,0.0314781401807281,0.496187950528035,0.104765382906593,-0.19135885381917,-0.379838220179208,-0.173794477164846,-1.33264500539904,-0.496932423474687,0.0669464469642443,-0.0468757838607933,-0.100660236834524,2.99,0
"77821",57228,1.32653850505161,-0.365593230602731,0.756603860782095,0.259893124492209,-0.847250855125459,0.00626637824706403,-0.741108389050314,-0.0261746759174484,-0.692655606828554,0.728781954704966,-1.23763529785978,0.116066872493677,1.4587999082858,-0.328680163370722,1.1805838308209,-0.74010449192255,-0.749881227300918,1.69817509760774,-1.02324546628817,-0.408065487947688,-0.378705087173915,-0.585493552133605,-0.0203776269745776,-0.484177044892847,0.35675884293473,-0.400056447912322,0.0831569081161759,0.0400121895074857,23.74,0
"77913",57275,1.29818150308989,0.184086342141651,-0.184392042888555,0.205036388275785,-0.0334404479131662,-0.954629671462905,0.341483364386174,-0.323433566456916,-0.0418503591091682,-0.129035064701248,-0.639846382576183,0.29619952269221,0.589269446490051,0.285832360491947,0.839581705795471,0.0992318612144118,-0.448468837077602,-0.426938975117585,0.199682256461945,-0.0137686736301828,-0.0829071428777153,-0.218529752396229,-0.134566292207385,-0.0501128519715923,0.59735552346017,0.628147027533462,-0.0704934661519096,0.00110100802825711,23,0
"77960",57301,-0.735164245085858,0.0767369773711531,2.08112253414974,-0.969129940991576,-0.375815207121598,0.0966687571143845,0.0641875284826434,0.389141749487047,0.666764186906694,-1.1215125455713,-0.486784034302484,-0.438969914279931,-1.79456928100834,-0.1115477539888,0.0755883673888428,-0.421265280558031,0.449159018302007,-1.05591103426914,-1.31815956076238,-0.223690039740604,0.215932574804157,0.700490701233698,-0.0376361999519928,0.143012789321277,-0.438353725792285,1.01804512612141,0.0555332293973489,0.111201107267339,29.97,0
