"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Class"
"84688",1.2845699961516,-0.540578342392755,0.564431402135647,-0.454647215603395,-1.21917774195031,-0.906088492748611,-0.502143688003147,-0.106023757047448,-0.776194372046305,0.615702039419822,0.112707321869819,-0.172564781140106,-0.383079760116468,0.293352609991803,1.25235801995893,-1.67661054095572,0.433711267082314,0.362316925428044,-1.32323234385644,-0.542487414697254,-0.397317333883672,-0.695468251837913,0.205300445902182,0.605651659138195,0.00775241199735081,0.72758077092152,-0.0306799218496711,0.0156968530250164,-0.245295691420012,0
"85126",-0.17900273888096,1.32245539910348,-0.239503321471883,0.79168941055672,0.214151351426576,-0.684680372398413,0.5233917633536,0.352499340085062,-0.863826238184344,0.163518700391034,0.641511633864918,0.459756637871468,-0.445518608674222,1.07720168678373,0.000341939790538509,-0.119841499067235,-0.324178777307211,0.576822550836337,0.795655156282304,-0.0664654338821796,0.201838032335671,0.612717799002675,0.0251460062929096,0.000144195078199957,-0.687591328033015,-0.408384503907674,0.306574137589332,0.1540498492588,-0.298668492936419,0
"85508",1.24567381944824,0.166975019545401,0.488305742562781,0.6353219207244,-0.562776680773863,-1.01107261632698,0.0149526614685896,-0.160210863301812,0.17036185217373,-0.0445745893804268,-0.35674901847752,-0.0734595173503765,-0.517759694198053,0.406968934383731,1.12414692288685,0.342469754110769,-0.374656440051376,-0.438992432436683,-0.116090785002835,-0.132079724302295,-0.262580846041176,-0.816263763157847,0.140304302014326,0.357827249299806,0.186422945723389,0.0965444707905616,-0.035866315294695,0.0184945729704665,-0.286223136153779,0
"85993",-0.334987122546131,0.961158838688293,1.65741759461291,0.649008421969762,0.111920538934337,-0.775915513175924,0.711463310935805,-0.0736582495268358,-0.579872673263762,-0.404747165255889,-0.453435745099611,0.0185952360033134,0.0606982826846626,0.206181952112692,0.779274196483342,0.203813391347308,-0.485529396110236,-0.272346866534318,-0.157553010937929,-0.0445939866785015,-0.237678427817839,-0.789852154707574,0.0522582746325504,0.324512542494953,-0.155809891514528,-0.753702399933385,0.0450803296427475,0.0402514136964817,-0.278613689435251,0
"86333",0.861507999136361,-1.6068858140311,0.746938332102961,-0.553122042947398,-1.46760220260802,0.556889866155168,-1.06530210774191,0.277719866455942,-0.308131539116319,0.539577390509428,1.00506425635437,0.013748065858951,-0.13539902889606,-0.38517093416987,0.00268794410444343,1.23015277480501,0.24779321930177,-0.781612040854711,0.445322040632183,0.49648825351535,0.496729549989752,0.981456679178378,-0.319513657361723,-0.241883523137671,0.303214840680071,-0.0368572190009629,0.0174177935910524,0.0469615735856428,0.513871072321023,0
"86735",1.15872666565846,-0.743156986244481,0.79859427182914,-1.21179110350336,-1.47124266174758,-0.92657184270171,-0.629644477707932,-0.0205979004945169,2.04033934567785,-1.17267783814688,-0.504734526712039,0.327611813444666,-0.762883895429397,-0.0412672871871975,1.43211665199678,-0.346115314622169,-0.027963467307665,0.170798163335493,0.730644884409246,-0.0190625268758128,0.00618371952779509,0.0918938262434984,-0.056085867541935,0.430208100260365,0.315656969228637,-0.0309468023086625,0.0297459045334558,0.0343159905024965,-0.103063042475556,0
"87151",1.17051331843666,0.0620229592522188,0.0332024295743543,0.843572464749718,-0.0430366838271994,-0.168321619442086,0.0121648689778929,0.0719772703216638,0.0166190791906238,0.187180855187943,0.372548828476915,-0.13331221928589,-1.41941816463665,0.834171988439112,0.516004663093399,0.670538034873595,-0.918268109610032,0.63202304449617,0.307666310940451,-0.117905665157348,-0.174365356585889,-0.697078814499382,-0.0792124434182882,-0.57524349360287,0.471704538979018,-0.528119113710598,-0.00346577649765318,0.0118204048481567,-0.158284868428241,0
"87154",-1.22206494182851,1.58718001260143,1.01551890903542,0.488372828210116,-0.551419488128341,-0.660666333498771,-0.00773871316023854,0.816541325898179,-1.19152365915387,-0.658864630358418,1.230288534904,1.39477546303573,0.659019948792417,0.906117682960496,-0.0323677295364012,0.464287769385878,-0.346875119398451,0.248643542417159,0.0772239987873478,-0.269601518460438,0.0231311185020608,-0.303628699587352,0.0366514319817253,0.498842967154989,-0.102081146058504,-0.712701856851378,-0.296351117430252,-0.0805742836488119,-0.282667319930168,0
"87193",-0.36814721816728,1.05073200305955,1.17678854216044,-0.126427807248012,0.247401313532118,-0.485576630583059,0.578237741416983,0.105305595002876,-0.606853145632713,-0.335296709559454,1.16686912349362,0.418589715624595,-0.0671928427238779,-0.220489039267743,0.235081808672874,0.681376577367613,-0.352111978589371,0.482946232351248,0.323510135640299,0.126040670192229,-0.235107248332872,-0.65075670796324,-0.0663583341859716,-0.0522627726004415,-0.152234994411251,0.0753352603871203,0.240332365895131,0.084619014191028,-0.311149407881295,0
"87345",-0.115060145360433,0.824383541255382,0.761788798762819,-0.582104769901098,0.680475228295055,-0.619387151973644,0.898613079096078,-0.204800644347098,-0.432983553932697,-0.603102648613593,-1.05052982780597,0.69101873826928,1.86848984461543,-0.221078137241452,0.0870894547111573,0.64262064364913,-1.15569464152751,-0.34380674902947,-0.483996568310375,-0.0185566588874222,-0.0933036844808061,-0.262464469014123,0.147648260030252,-0.435609071809862,-1.11271726845175,-0.21645927377831,0.189136892789324,0.231442384078439,-0.257598815553707,0
"87661",-1.96201133501078,1.73519401253484,-1.34175477065342,-1.78412673579805,1.4636385036078,3.15595305229545,-0.932160419112376,2.25581439802055,-0.244120699430188,-0.651473152941564,-0.904294445709044,0.408775371711583,-0.0644242975416414,0.852490614415658,-0.191646702361393,0.643155115080067,-0.298793941232806,-0.0509093718987759,0.0756033462944558,0.0613558233881323,-0.179970788482569,-0.76620463127953,0.0560566367798824,1.01011773455897,0.113293024594597,0.324553266982101,0.138317961523439,0.106645112717422,-0.314634107780434,0
"87684",-0.336335005739083,1.3324792412957,1.69971003721299,1.73974409862404,0.490264629552035,-0.126112359756754,0.787880120982269,0.00130149382995126,-1.32086597659703,0.216720794255627,-1.06512883892385,-0.446219417065429,0.215081045307577,0.121726612508804,0.363658292506266,0.806358959241071,-0.818319619793603,-0.156633744807728,-0.570765344868386,-0.0686277617767717,-0.200962202416979,-0.686074629482841,-0.0868686774861694,-0.174525118250264,-0.148384953009227,-0.276875742497854,0.0465684195494583,0.0643442906578801,-0.308767011011475,0
"87980",1.4315448171433,-0.1995876219597,-0.134718254590332,-0.797092539067579,-0.441703312619584,-1.0465870004874,-0.0573938651983083,-0.335016479220396,-1.61218835382702,0.822128457345234,1.69423475636481,0.778095392615574,1.36331755523461,0.0434656436636931,-0.424774571213846,0.859910643492838,0.0794786365276006,-1.27066162254143,0.920937423527948,0.135828629466406,0.249458262582586,0.711567699904589,-0.181499455506967,0.420534495890817,0.813092712535662,-0.105785385871991,-0.0216286685254555,-0.00752495435706194,-0.314634107780434,0
"88034",-0.622765912883237,1.10778092521937,1.42174450422147,0.751274296325553,0.51123936439871,-0.807344183326152,1.17916249664078,-0.625855585945118,-0.0599227327693614,0.822040305298344,-0.191149549903621,0.0353550978882038,0.589370158467168,-0.344005765032462,1.05019339105839,-0.550546167824482,-0.454854620176812,-0.0526882938940535,0.399254302828055,0.339227094705793,-0.0333422088485372,0.590931850372049,-0.0892633987094349,0.412746875334419,-0.14678356399023,-0.37508836161245,0.111392980640102,-0.188118346789598,-0.311078291556823,0
"88933",0.697694779324348,-1.25097336874665,0.196275930293668,-0.677984203197801,-1.06766455947162,-0.181640481147019,-0.212192509317661,0.158345563501173,1.52096042594466,-0.998208121768656,1.2432137440712,0.729473303748963,-1.62914061484332,0.597025313218913,0.802316798954861,-0.685929379639388,0.0818879150203281,0.301642232235132,0.511506232493289,0.265081377255447,0.209921219915218,0.213853403066823,-0.287880747844575,0.0261622202323293,0.432041275694085,-0.635676714836915,0.0278784736403779,0.0534978867204831,0.583742861114987,0
"89082",1.27398271440088,0.576425780346929,-0.0914802904901087,1.09834024357065,0.133761951915405,-1.16715300399586,0.630591439404181,-0.419762159120359,-0.448347648267036,0.0117523825785736,-0.170428773116018,0.81105629179129,1.11451375471032,0.34188403713263,0.559525421518274,-0.269408485167104,-0.376165760243757,-0.507332576455628,-0.261424101392663,-0.0796001858447366,0.017028926738383,0.157262534266478,-0.160328505179091,0.437226613991831,0.889699456646047,-0.300416959751279,-0.000989669767191542,0.0137052612012717,-0.305566776410225,0
"90016",-1.03912956877084,1.43916086198333,0.907862550001105,0.350303944348137,-0.457467562710968,-0.926219896033644,0.231199965890085,0.309565997675152,-0.340512624049018,0.1112179041838,-0.4834059217984,0.140195258440351,0.219052025970672,0.411719171923445,1.13754363542101,0.0240777334752942,-0.0258002319233551,-0.255053505982553,0.616951668531026,0.155798063047709,-0.151724176342781,-0.430808557124835,0.0977231021770493,0.377782803162119,-0.655798556494064,0.0930884017584797,0.244601704373986,0.200785971761798,-0.286223136153779,0
"90054",1.48220236519386,-0.197366849155061,-0.373042019386973,-0.78527965961178,-0.26541386662038,-1.08759221054312,0.0633530994858564,-0.463106943374136,-1.33939382324487,0.643842654987768,-0.425173888290014,-0.00445930478898472,1.6652335991396,-0.204946564198997,0.298766546980355,0.803303174325385,0.143635260685057,-1.61793775280973,0.812601069217213,0.176968377257322,0.175247684797345,0.512033893207967,-0.244852102517742,-0.0319974692444944,0.908181490406339,-0.0588861803326863,-0.020173578029342,0.000210553867130207,-0.264852680649874,0
"90173",-0.944645719880276,0.293270365157354,2.60999211218964,0.608417358078178,-0.375441370493126,0.686908831538774,-0.134463876449733,0.420746414701013,1.01685630291766,-0.909914305153469,-1.44833336839525,0.182428881482642,-0.834625659931884,-0.899139306456147,-1.59616476521936,-0.603260805763462,0.256596173505741,-0.422907058846764,-0.853676124844126,-0.259041881427742,0.182689672833066,0.860146782211529,-0.279631292536583,0.115741201513823,0.109114993565739,-0.278683209900794,0.0479738503689418,0.149917093477297,-0.234557126424705,0
"90685",-0.456917975086032,0.468290400298692,0.762599234179497,0.112697117462647,0.579680492595968,0.666212925417461,0.88757368044806,0.176591724873284,-0.94755706206192,-0.204176181420261,0.531140034374078,0.059135492561346,-0.282015576563255,0.656512992275732,0.936630824104869,0.0154203393881801,-0.336858711027239,-0.0601668918124432,1.57076135942284,0.340887949861297,-0.315192532627887,-1.20608413525012,0.316395947941439,-1.20799521882976,-0.660246013583245,0.130595085551059,0.0611523236743191,0.127717352101733,0.097662783347308,0
"90758",-1.41571238001686,0.0588816038293058,1.53317759038262,-1.61433113550222,-0.102245671860339,1.81182509017279,-0.635279611181569,0.936435061765167,-1.01418731616012,0.358945385959233,1.23230926380506,-0.332698815218852,-1.54776773881442,0.415582463736389,1.15708462804578,-1.63459631396714,0.449816248189228,0.153630134878591,-2.70101443894565,-0.886673829449029,-0.217074036564422,-0.244667962031782,0.118268717690477,-1.43943033451505,-0.789199970946453,0.234460023337724,-0.526647597551826,-0.202757254450259,-0.22243179310219,0
"91175",1.22089839784088,-0.152118335949621,0.517053303365737,0.133164160896102,-0.516267221929917,-0.271082685725336,-0.224214101904049,-0.0375698311139469,0.658193590594593,-0.428158510816616,-0.346291960348665,0.983759448613944,0.711514939324184,-0.359127474572065,-0.13700737927321,-0.695924291385909,0.423854893416895,-1.26266338212824,0.0963960354307087,-0.0717506912314785,-0.0793033762642504,0.0955090722944697,-0.0375897251957205,0.209410929757965,0.397736591947761,1.13854349246302,-0.0451157268300776,-0.00190732601058594,-0.300410842885988,0
"91315",-0.610707113535398,0.705597772860665,1.50925619658129,-1.40361557766439,0.0907250634780144,-0.404967506170017,0.485170957373569,0.158439272439348,0.124025922247733,-0.748906068018827,-0.721131623995955,-0.500439795646149,-0.754056984977869,0.112529870872235,0.872530578498528,0.449368569760878,-0.481803007558073,-0.582732276800328,-0.902953191877609,-0.0471554150952171,-0.0902050025679964,-0.203882960051186,-0.08712041929063,-0.261022280848732,-0.396109240956556,0.773181552637157,0.270428806423737,0.165324746123057,-0.31658980670342,0
"91340",-0.73298944272796,0.761197807749192,0.66377918574517,0.630345019994282,-0.605200131322266,-1.38132052086783,-0.120048403546477,0.396858624916802,0.0152351221641043,0.0356159184493032,-0.688256698192628,-0.979914408967776,-2.25619223844093,1.01572563896428,1.26133738401174,0.0781994500287122,0.186714718675991,-0.0439965336993232,0.46334586306258,-0.191926067967813,-0.065164850015604,-0.351384848503937,0.263992294057617,0.64840650435803,-1.55596292773236,-0.0514607046792505,0.260336204448992,0.144874353554475,-0.311860571126017,0
"91396",-2.27249591430594,0.749880327923241,1.68180528524683,1.12467953599167,-1.25308866272565,0.0348777943134343,-0.526089028344595,1.1092379703812,-0.47154201813683,-0.379920758742329,1.01159191796038,1.53486144668234,1.00420741755951,0.277083296136037,0.0389370302489633,0.231566728349495,-0.00875537128239823,0.866314862925833,0.576860107441352,0.315368425440861,0.292669310841965,0.767812888181074,-0.258158541909545,0.591257446655835,0.468155262054761,-0.138976927908557,0.289962416054332,-0.0638649159319043,-0.000193279126477746,0
"91629",-0.684648380389264,1.28701250012687,0.53686203138066,-0.137373462431549,0.286899781304856,-0.0658286438420157,0.307030280392169,0.536345552139913,-0.531205040389686,-0.791818625170287,-0.869332693668414,-0.0528793942757535,0.422960217809663,-0.156857950802874,1.15632510154597,0.453952009130308,0.142678862884382,-0.28468870178564,-0.141641364971488,0.034560648725837,-0.240298556775849,-0.732009082016357,-0.00574885716477544,-0.817528631707408,-0.0881929705971902,0.155315556088223,0.132132840731922,0.0245690574010577,-0.260336794045888,0
"92004",1.07469672403321,0.114608032631959,-0.24503595099589,1.19963734034244,-0.13329368889988,-1.17454271536125,0.640334354981383,-0.340671990705352,-0.178750906386194,0.0186708984678736,-0.486194732246764,-0.174055724300059,-0.727431842563686,0.735283377780342,0.7765106203273,-0.168637167890577,-0.266827785496284,-0.258116331051556,-0.281586250637608,0.00985048745139075,0.057718625791543,-0.049156388442668,-0.228299856835531,0.391552610446424,0.789141079806584,-0.305109787354496,-0.0325079383007981,0.027548488380841,0.0587265956987632,0
"92177",-0.580868963051887,1.00422006404704,1.68357151196091,0.657249056904898,0.487645422398526,0.160568239094171,0.645334333183359,0.0945651940059284,-0.716783678403663,-0.430683744996493,-0.735801809921938,-0.37162576609693,-0.0973590290486915,0.312387802752448,1.56430460494585,-0.335096945391013,-0.076508194431215,-0.150882338413956,0.364189185708499,0.0561498713134465,0.00419500217414882,0.00456152641747443,-0.308078354809618,-0.470140881858805,0.365747414718144,-0.242499291287519,0.0902626470675176,0.0725214184740817,-0.268444055035722,0
"92274",1.02592675142594,-0.815891519090048,0.854953249769292,-1.3174102291221,-1.23061712433362,-0.209414822546536,-0.70529771671684,0.162441978741143,1.57428061138615,-1.08511210584108,1.79320546954724,1.85843119607813,0.462742245402725,-0.0857249180069949,0.817966031752193,-0.593695837879263,-0.00384791768388087,0.123034277627555,0.501508653898285,0.0781867442774659,0.258114549336742,0.866686364006796,-0.135707247070049,0.317555839029833,0.345969626010658,0.10426950350728,0.0478052374784934,0.0260774787833424,-0.0372804423387447,0
"92426",1.27235807546559,-1.31183684022716,0.82540491176068,-2.14626073604588,-1.78173845791045,-0.235491885364778,-1.36333989336685,0.176269159894106,1.01204454286253,-0.303630600818224,-0.718189947557604,-0.403937280542614,-0.657895253468488,-0.0390488322289796,2.55296721330299,-1.5320523565223,0.0349738286808139,1.75382602975696,-0.672619668077198,-0.468484133772576,-0.103790743891019,0.205139803639953,-0.0404188245214633,-0.281723532706901,0.151015994978317,0.170740498480139,0.0790369344081579,0.0339505498628757,-0.140399112823475,0
"92839",-0.916906458518872,-1.00250626755154,1.90493378735798,-2.66607275514857,-1.44622779658967,0.00154283384720835,0.0754146139330442,0.107478238474236,-2.46143641999847,0.59479806728316,0.488979905112883,-1.03857969664953,-0.169492528338105,-0.345464854075078,-0.476959761139215,0.468820252988928,-0.304226374673141,1.14507495385042,-0.788650275465026,0.080121855307247,0.125736193968382,0.240187905563439,0.105223285172337,-0.103072695208754,0.469559330945673,-0.224326154927793,-0.0172056958207667,0.065605941985741,0.385861688271012,0
"92852",-0.337450729932845,1.08341153014904,1.27993127108779,0.0670826374672842,-0.0305657950517563,-1.00281808433227,0.652867828914401,-0.029318707776127,-0.2793918207591,-0.487290459078194,-0.344783628825735,-0.482278218997071,-0.637719450122856,-0.279382626921235,0.976967388576193,0.418905310910309,0.0500602333285694,-0.0452490125710888,-0.0835370813859099,0.0603442623401724,-0.274173003894171,-0.751854565553088,-0.0119170477476549,0.30829022212996,-0.186485775742458,0.0748037314836323,0.241517788108574,0.0964443404680817,-0.315025247565031,0
"93360",1.12208821752198,0.236314834937046,0.537681019678109,1.31421185354905,-0.12462262967542,0.0339019400935614,0.00754248237137304,0.0799165653796756,-0.0860027191604737,0.0272095566010591,1.46248941717716,1.65253062043353,0.435712286251816,0.136090459905743,-0.886682799347762,-0.620053804291652,0.0479162253229062,-0.636136683170455,-0.157631555649388,-0.157259226055017,-0.0331440611190362,0.155050235872822,-0.0515843333541578,0.250693989058133,0.631546474902786,-0.343814752780093,0.0423203171522291,0.00799502804811001,-0.314634107780434,0
"93399",-0.296011719831678,0.968025412037039,1.46017455572178,-0.0824915818202311,0.188890189277091,-0.621816761411507,0.812876179257361,-0.131798724397116,-0.468747342228332,-0.127686554209053,1.5293300794562,0.371887001153556,-0.264638228811234,-0.386758186711543,0.253837265288743,0.510572611146043,-0.331618452667396,0.365440169523147,0.203674727035495,0.189499159974732,-0.264155199275468,-0.573312543878582,-0.0515756572344729,0.270169506964656,-0.224095978466164,0.0268650177063872,0.0747719685658478,-0.135223251933979,-0.286472043289432,0
"93739",1.07364954907908,-1.73428751064107,0.70404434328016,-1.29112423162812,-1.90472365930762,-0.0835763700439678,-1.23491604252803,0.110891720071563,-1.82836958645385,1.48604396735897,1.51764996511436,-0.284292460796588,0.0516337182810299,-0.138122918394129,0.443690446644778,-0.263700216099897,0.505083306753837,0.372752995272735,-0.638369803740177,-0.0327587302275072,0.129021442523727,0.382769985481574,-0.101212741266102,0.213084898715909,0.134118572768216,-0.11998549314294,0.030421912553181,0.0440130933634263,0.321856996246007,0
"93801",-1.15454768699314,1.34437433612404,-0.617349569469662,-0.711974196928023,0.00334004749367575,0.157241170802097,0.0144167179490419,-2.33852532289184,-0.714753074299283,-1.37524840154044,-2.25464273841771,-0.868918877277069,-1.52516085597598,1.29691095257846,0.160984214110385,1.00758499417243,-0.689879535135408,-0.0393794739707859,-0.154892426230334,0.30409466188169,-1.56702731497289,-0.748851882261633,0.311570281802786,-1.08758584517769,-0.707659278189322,-0.0665079295964608,-0.00808651621953275,0.0809128516789918,0.126109313136199,0
"93922",-0.937299592428136,0.401057585748635,2.5421207171914,-0.0534872062484027,0.468286758656752,0.201217040743745,0.448071229169434,0.109683381877111,-0.452786877533232,-0.442098147664164,1.47212358934939,1.04793182742453,0.736090895159591,-0.245870277924093,0.116505642609693,0.581620364716872,-1.07790222416293,0.193170729404417,-1.3502181500002,0.102651694925302,0.175854136334264,0.507979811642109,-0.100847318890521,0.0120515247246971,-0.0406730981551569,-0.614783166307033,-0.0579894785208484,-0.111112113426335,-0.183780070751534,0
"94140",1.20317076584605,-1.06753287492991,0.680294802557451,-0.79155614029433,-1.12093355384509,0.395318658159697,-1.03734556143204,0.00454324634542026,-0.378185708599847,0.520127894875326,-1.55925428850848,0.266323951777635,2.47821578067786,-0.800098600254799,1.42281809371159,-0.278910428844213,-0.952813286489766,1.89527970308745,-0.693072219040913,-0.0530836758310348,-0.16641034551165,-0.139807389513818,-0.219719858039015,-0.91347550092321,0.160484280478238,1.18341083053044,-0.0147162609500405,0.0373396155791483,0.12948733854863,0
"94628",-0.293153901275243,1.15887825248699,1.61234657544525,0.855140398877421,0.180217748612214,-0.648931356690317,0.80385424143018,-0.201510416598233,-0.856957095778458,-0.312489490398852,-0.231729049039136,0.689741145780157,1.56332633955615,-0.0146535852579563,0.976267270332441,-0.274513988761423,-0.309283637287598,-0.0885601331018172,0.438475266958703,0.113857648934796,0.0811415044806705,0.326522605641846,-0.145902785936264,0.426173313387075,-0.191478816514006,-0.421854118895537,0.170368385879774,0.154624097591494,-0.29262360535628,0
"94922",-1.90384031342645,-0.751144882327358,1.98497516282907,0.313776741876153,1.84137880548535,-0.572729108512833,-0.0857626399119372,0.0377344384416367,0.11863980436744,-0.290851873458439,0.0564635754394558,0.425819332190782,-0.583444319586503,-0.262347024701855,-1.48478495340565,0.0211380907120289,-0.774849845445159,0.449017854545433,0.12233149062553,0.0101442207366203,-0.0230522779189437,0.0313143070136626,-0.449410731733188,-0.343696453694827,0.810920423947828,-0.381583424278214,-0.289470014913636,0.014098190611438,-0.276089059916486,0
"95216",-0.869831063515102,0.665191631397557,2.23426940419833,1.93147883950072,-0.339376665138215,1.34749583909428,-0.0320622016606949,0.385505258345499,-0.486870164108555,0.561023762962578,-1.331181726894,-0.912457817160049,-0.206986519740131,-0.358551770064435,1.42080583962955,0.0837100890646574,0.187054907793785,0.120948038194542,1.02811952960244,0.276666409248649,0.0469866765464782,0.41888960154875,-0.0853025407280413,-0.707376503603099,0.0197689367820486,1.42078601110488,0.231093642505155,0.0905237830271794,-0.0538505459407738,0
"95499",0.801393802746109,-0.17722087888782,0.362339459903657,1.44814395757213,0.431732138499493,1.63731831901504,-0.208945925478684,0.571391824843197,-0.906156799321755,0.493992474996588,2.21616944708097,0.85652329171526,-0.327245146941636,0.653217377304572,1.01300351386102,-0.286417342691286,0.462745336987978,-2.07731314278691,-1.92075326134349,-0.0331457605124564,-0.00298571645549072,-0.222039756849289,0.164424985951114,-1.00244387848246,-0.255362685479077,0.834235604226438,-0.0371504228295377,0.00386928132178807,0.0675094617710833,0
"95917",-0.311231212233399,0.870708242675634,1.31520201907256,-0.140420657356958,0.354089338402154,-0.477888524601977,0.743397004466443,-0.0817328221369017,-0.375978447651616,-0.110402251909784,1.1625532418,0.0343339262004821,-0.645588547015392,-0.316372488477309,0.327918069809969,0.625121554673356,-0.423965952659525,0.527532708973773,0.329566217008145,0.187583003378651,-0.285785525468734,-0.672503706449044,-0.0742799583034215,-0.0683138846817956,-0.192847654907654,0.0485178708351875,0.0692668359099582,-0.1383575745243,-0.283094017877001,0
"96014",-0.487323572510553,-3.75992733947333,0.110563904242867,0.202520421804926,-2.34740839845381,0.299718571155663,0.0251555946223191,-0.0890309317328769,-0.228912355240048,0.0185203584545851,-0.290407520399947,-0.307424592963555,0.381244988505769,-0.45942113854624,0.730911194362173,1.04426758087379,0.618885698849234,-1.42022285005476,-0.12822478711307,1.93822971976382,0.76713432082178,0.178486923589841,-0.805631447240201,0.163468495348121,-0.0793847671754457,-0.25793955697152,-0.10921095273219,0.187129914161786,3.02872209647019,0
"96603",1.28471832289499,-0.536067464411313,-0.125221613421259,-0.729818984822359,-0.616711136158596,-0.691956319652495,-0.131374645952529,-0.234661075265126,-1.4188217458277,0.823950930032485,1.05354330538796,0.855832825769888,1.05301864063341,0.267367749704252,-0.054608551780418,-1.19922305080326,-0.361848206260504,1.2336249511945,-0.281067457993711,-0.289673566231916,-0.369408110515062,-0.707734742882699,-0.0638085378719328,0.0671649854670441,0.335952641719304,1.00406446961156,-0.0860417617549234,-0.000329760385735287,-0.0815503543227067,0
"97043",-2.32798042685653,2.40861139942247,1.10114933125929,2.23767791951767,-1.15655546156469,0.537650390320742,-1.09996256870584,-1.64338600666038,-1.03233865508579,0.560318645013861,-0.752875641817682,0.799361872912352,1.60418439844027,0.229469873530058,0.76662325586994,0.925909036789842,-0.174611796029997,0.238883688561776,-0.453059705322331,-0.824521820363678,2.54641623064489,-0.330902597930452,0.351332379877394,0.379440505305659,-0.642797192528209,-0.110703886324184,-0.412411000497708,0.0366908738294326,-0.12077100726914,0
"97080",0.261031559971745,-1.5436494786421,1.20597956226797,1.8637177798449,-1.43000304633902,1.00497656733367,-0.461199229739426,0.395039865994239,1.01250630421183,-0.339284957210557,0.899848380308638,1.42920120102065,-0.335560962581838,-0.410197851594074,-1.29629804943192,-0.372790366851595,0.209196869438277,-0.123942659152485,-0.254319061557947,0.602294823450831,0.237325505395642,0.162929748811012,-0.347620478170815,0.259812286874113,0.212320254588875,-0.356340502821281,0.0291390665876014,0.0943032958614697,1.10413656544052,0
"97157",1.21641142528171,-0.864438898743453,0.11675581993648,-0.63659477709602,-0.703426624603929,0.106273773676992,-0.580623477453737,0.102177210036862,-0.700385271365107,0.616386973471908,0.945456238693169,0.0836330231025682,-0.439486868864871,-0.108695481942433,-0.938163821263913,0.497434353205182,0.653443080962241,-1.53671893585199,0.973746518841782,0.136803691207359,0.144513126585651,0.358790382623085,-0.179030354413463,-0.260187863163898,0.590409438352385,-0.119041441764086,0.00324205046423652,0.00198187597880878,-0.0535305224806488,0
"97415",-1.77223450057405,1.65317169548534,0.670645502241118,1.57035189325885,0.000355298460711275,0.381974398788997,-0.193808018282113,0.877128787160358,-0.688925940007171,0.000812318747186569,-1.55473045440551,0.357593630463652,0.309877305728057,0.134160494703573,-1.08002025267233,0.497502245102786,-0.131745411403892,-0.897758053154532,-1.35427124800555,-0.55614293461233,-0.0382924765337019,-0.528126846144837,-0.0668103901684599,-0.456148741467744,-0.289231247623723,-0.385886193655066,-0.815724136409066,-0.152734976844451,-0.304286682569725,0
"98100",1.12382555397286,0.21532138976783,0.403481342216828,1.40014578363097,-0.0742495232959138,-0.147206999919867,0.168356091180449,-0.0806264284034803,0.128681720418776,-0.165728442262746,-0.35632862330159,1.09131091290545,0.927188671528558,-0.139194026446597,-0.206932076844691,-0.769753643756646,0.203981305622566,-1.10314664375791,-0.381725374630502,-0.078701601844767,-0.0766050515524764,0.0185663069578395,-0.0936473294057015,0.124844680133093,0.690969856153678,-0.318646732218699,0.0426902112465434,0.022066145600045,-0.21155099545794,0
"98198",-0.921710048215686,0.604315425037793,0.00937311370804568,-0.519536426255723,-0.269553000206327,-0.24457033001439,0.916772078516974,0.510744043221267,-0.263596137855907,-0.601956398911038,-0.241468956002029,-0.381913945870545,-2.04092420473956,0.912051866355036,-1.15808345387289,0.452956865411471,-0.542473287277586,0.518402141744758,0.026773825115182,0.0654496970725152,0.146634807217126,0.139840244325947,0.203353814536101,-0.383396977622392,-0.294389732649021,0.322550927994555,0.160773020794596,0.159756432352918,0.218418302301151,0
"98266",-1.87740427083223,1.26240162471972,-0.797563224063833,-2.68000410173726,2.38412046095061,3.01474350510902,0.31916674414117,0.449675224794477,1.10242842587273,1.43831798927708,0.00479140855382608,-0.310681315576214,-0.118406907394181,-0.567469283407958,0.739736532350274,0.572571646169126,-1.35156911885363,-0.140657233839193,-0.382999185739777,0.402788360878727,-0.267617062496413,-0.443521109335615,0.00768570597283993,1.02690007103902,0.011189335545113,0.643272058075238,-0.908341872841772,-0.440474353308954,-0.305068962138919,0
"98709",-0.608311560369595,0.47578775876532,2.19924898351879,0.36851514267277,-0.525468528038681,-0.276362241321216,0.296209759704129,0.17806899337428,0.370110056939241,-0.719793964571573,-1.17300846744553,-0.510029108730167,-1.08114055048952,-0.175546207968899,-0.0131317447304957,0.497642201262032,-0.642004525371795,0.447344563659775,-1.07073652670028,-0.137444353357301,0.261681576639007,0.724757475376264,-0.0680903150176293,0.354442778160846,-0.266732488310999,-0.463094281132594,0.161772629362578,0.167123385136635,-0.140399112823475,0
"98771",-1.043494335556,-0.706470346452861,1.11446920690555,-1.60944784049373,0.906253805990419,-1.37681152193259,7.93998632899473e-05,-0.0368639694640187,-1.85486981653489,0.252026014194724,0.804903302908741,0.539727953689228,0.557976100904055,0.289173591594844,-0.677216195336902,-0.976960755615211,-0.590958474737133,1.02602875073134,-0.636471598356771,-0.171191675854929,-0.567545959331875,-1.6314089119904,0.343346853287804,-0.0285476998277627,-0.592926017097793,0.419458020753085,-0.0141456967135135,0.135410989075102,-0.229330076575997,0
